date;time;type;value;unit
15/02/2015;03:47:02.574;indoor relative humidity;34.0;%
15/02/2015;03:48:05.357;indoor relative humidity;34.0;%
15/02/2015;03:49:04.659;indoor relative humidity;34.0;%
15/02/2015;03:49:08.769;indoor temperature;19.7;°C
15/02/2015;03:49:14.069;volatile organic compounds;0.02;ppm
15/02/2015;03:49:20.290;carbon dioxide;390;ppm
15/02/2015;03:50:05.272;indoor relative humidity;34.0;%
15/02/2015;03:51:02.675;indoor relative humidity;34.0;%
15/02/2015;03:52:04.757;indoor relative humidity;34.0;%
15/02/2015;03:52:10.487;indoor temperature;19.6;°C
15/02/2015;03:52:13.477;volatile organic compounds;0.02;ppm
15/02/2015;03:52:18.798;carbon dioxide;394;ppm
15/02/2015;03:53:02.539;indoor relative humidity;34.0;%
15/02/2015;03:54:04.462;indoor relative humidity;34.0;%
15/02/2015;03:55:02.874;indoor relative humidity;34.0;%
15/02/2015;03:55:08.375;indoor temperature;19.7;°C
15/02/2015;03:55:14.575;volatile organic compounds;0.02;ppm
15/02/2015;03:55:19.095;carbon dioxide;390;ppm
15/02/2015;03:56:04.847;indoor relative humidity;34.0;%
15/02/2015;03:57:02.449;indoor relative humidity;34.0;%
15/02/2015;03:58:03.863;indoor relative humidity;34.0;%
15/02/2015;03:58:08.053;indoor temperature;19.6;°C
15/02/2015;03:58:13.383;volatile organic compounds;0.02;ppm
15/02/2015;03:58:20.463;carbon dioxide;390;ppm
15/02/2015;03:59:02.365;indoor relative humidity;34.0;%
15/02/2015;04:00:05.357;indoor relative humidity;34.0;%
15/02/2015;04:01:02.759;indoor relative humidity;34.0;%
15/02/2015;04:01:08.569;indoor temperature;19.5;°C
15/02/2015;04:01:13.780;volatile organic compounds;0.02;ppm
15/02/2015;04:01:18.980;carbon dioxide;390;ppm
15/02/2015;04:02:03.862;indoor relative humidity;34.0;%
15/02/2015;04:03:02.754;indoor relative humidity;34.0;%
15/02/2015;04:04:04.547;indoor relative humidity;34.0;%
15/02/2015;04:04:09.077;indoor temperature;19.5;°C
15/02/2015;04:04:15.477;volatile organic compounds;0.02;ppm
15/02/2015;04:04:17.477;carbon dioxide;390;ppm
15/02/2015;04:05:02.359;indoor relative humidity;34.0;%
15/02/2015;04:06:03.261;indoor relative humidity;34.0;%
15/02/2015;04:07:03.554;indoor relative humidity;34.0;%
15/02/2015;04:07:07.894;indoor temperature;19.6;°C
15/02/2015;04:07:12.984;volatile organic compounds;0.02;ppm
15/02/2015;04:07:20.085;carbon dioxide;390;ppm
15/02/2015;04:08:02.956;indoor relative humidity;34.0;%
15/02/2015;04:09:04.959;indoor relative humidity;34.0;%
15/02/2015;04:10:03.542;indoor relative humidity;34.0;%
15/02/2015;04:10:09.082;indoor temperature;19.7;°C
15/02/2015;04:10:15.282;volatile organic compounds;0.02;ppm
15/02/2015;04:10:17.623;carbon dioxide;390;ppm
15/02/2015;04:11:04.554;indoor relative humidity;34.0;%
15/02/2015;04:12:02.467;indoor relative humidity;33.0;%
15/02/2015;04:13:03.749;indoor relative humidity;33.0;%
15/02/2015;04:13:08.179;indoor temperature;19.8;°C
15/02/2015;04:13:12.680;volatile organic compounds;0.02;ppm
15/02/2015;04:13:19.970;carbon dioxide;390;ppm
15/02/2015;04:14:04.552;indoor relative humidity;33.0;%
15/02/2015;04:15:02.564;indoor relative humidity;33.0;%
15/02/2015;04:16:02.776;indoor relative humidity;33.0;%
15/02/2015;04:16:09.377;indoor temperature;19.8;°C
15/02/2015;04:16:13.187;volatile organic compounds;0.02;ppm
15/02/2015;04:16:19.287;carbon dioxide;390;ppm
15/02/2015;04:17:03.549;indoor relative humidity;33.0;%
15/02/2015;04:18:04.452;indoor relative humidity;33.0;%
15/02/2015;04:19:04.964;indoor relative humidity;33.0;%
15/02/2015;04:19:10.294;indoor temperature;19.7;°C
15/02/2015;04:19:13.674;volatile organic compounds;0.02;ppm
15/02/2015;04:19:18.784;carbon dioxide;390;ppm
15/02/2015;04:20:05.466;indoor relative humidity;33.0;%
15/02/2015;04:21:04.450;indoor relative humidity;33.0;%
15/02/2015;04:22:02.952;indoor relative humidity;33.0;%
15/02/2015;04:22:08.372;indoor temperature;19.8;°C
15/02/2015;04:22:14.873;volatile organic compounds;0.02;ppm
15/02/2015;04:22:19.173;carbon dioxide;390;ppm
15/02/2015;04:23:04.365;indoor relative humidity;33.0;%
15/02/2015;04:24:02.757;indoor relative humidity;33.0;%
15/02/2015;04:25:02.460;indoor relative humidity;33.0;%
15/02/2015;04:25:09.780;indoor temperature;19.7;°C
15/02/2015;04:25:14.690;volatile organic compounds;0.02;ppm
15/02/2015;04:25:19.000;carbon dioxide;394;ppm
15/02/2015;04:26:05.472;indoor relative humidity;33.0;%
15/02/2015;04:27:03.648;indoor relative humidity;33.0;%
15/02/2015;04:28:02.570;indoor relative humidity;33.0;%
15/02/2015;04:28:07.990;indoor temperature;19.8;°C
15/02/2015;04:28:13.591;volatile organic compounds;0.02;ppm
15/02/2015;04:28:18.791;carbon dioxide;390;ppm
15/02/2015;04:29:04.754;indoor relative humidity;33.0;%
15/02/2015;04:30:05.476;indoor relative humidity;33.0;%
15/02/2015;04:31:03.078;indoor relative humidity;33.0;%
15/02/2015;04:31:08.889;indoor temperature;19.8;°C
15/02/2015;04:31:15.049;volatile organic compounds;0.02;ppm
15/02/2015;04:31:20.289;carbon dioxide;390;ppm
15/02/2015;04:32:05.261;indoor relative humidity;33.0;%
15/02/2015;04:33:03.174;indoor relative humidity;33.0;%
15/02/2015;04:34:03.966;indoor relative humidity;33.0;%
15/02/2015;04:34:10.397;indoor temperature;19.8;°C
15/02/2015;04:34:15.307;volatile organic compounds;0.02;ppm
15/02/2015;04:34:19.607;carbon dioxide;390;ppm
15/02/2015;04:35:04.079;indoor relative humidity;33.0;%
15/02/2015;04:36:04.071;indoor relative humidity;33.0;%
15/02/2015;04:37:04.764;indoor relative humidity;33.0;%
15/02/2015;04:37:10.084;indoor temperature;19.7;°C
15/02/2015;04:37:13.384;volatile organic compounds;0.02;ppm
15/02/2015;04:37:17.684;carbon dioxide;390;ppm
15/02/2015;04:38:02.766;indoor relative humidity;33.0;%
15/02/2015;04:39:04.469;indoor relative humidity;33.0;%
15/02/2015;04:40:02.861;indoor relative humidity;33.0;%
15/02/2015;04:40:08.391;indoor temperature;19.8;°C
15/02/2015;04:40:13.481;volatile organic compounds;0.02;ppm
15/02/2015;04:40:19.111;carbon dioxide;390;ppm
15/02/2015;04:41:03.763;indoor relative humidity;33.0;%
15/02/2015;04:42:02.775;indoor relative humidity;33.0;%
15/02/2015;04:43:05.258;indoor relative humidity;33.0;%
15/02/2015;04:43:07.388;indoor temperature;19.8;°C
15/02/2015;04:43:12.598;volatile organic compounds;0.02;ppm
15/02/2015;04:43:19.799;carbon dioxide;390;ppm
15/02/2015;04:44:02.960;indoor relative humidity;33.0;%
15/02/2015;04:45:04.184;indoor relative humidity;33.0;%
15/02/2015;04:46:03.086;indoor relative humidity;33.0;%
15/02/2015;04:46:07.896;indoor temperature;19.6;°C
15/02/2015;04:46:13.876;volatile organic compounds;0.02;ppm
15/02/2015;04:46:19.387;carbon dioxide;394;ppm
15/02/2015;04:47:05.268;indoor relative humidity;33.0;%
15/02/2015;04:48:04.871;indoor relative humidity;33.0;%
15/02/2015;04:49:03.463;indoor relative humidity;33.0;%
15/02/2015;04:49:08.894;indoor temperature;19.8;°C
15/02/2015;04:49:15.114;volatile organic compounds;0.02;ppm
15/02/2015;04:49:19.594;carbon dioxide;390;ppm
15/02/2015;04:50:04.466;indoor relative humidity;33.0;%
15/02/2015;04:51:02.658;indoor relative humidity;33.0;%
15/02/2015;04:52:04.761;indoor relative humidity;33.0;%
15/02/2015;04:52:10.381;indoor temperature;19.5;°C
15/02/2015;04:52:14.391;volatile organic compounds;0.02;ppm
15/02/2015;04:52:18.311;carbon dioxide;394;ppm
15/02/2015;04:53:02.363;indoor relative humidity;33.0;%
15/02/2015;04:54:03.175;indoor relative humidity;33.0;%
15/02/2015;04:55:02.668;indoor relative humidity;33.0;%
15/02/2015;04:55:08.378;indoor temperature;19.8;°C
15/02/2015;04:55:14.488;volatile organic compounds;0.02;ppm
15/02/2015;04:55:19.098;carbon dioxide;390;ppm
15/02/2015;04:56:04.080;indoor relative humidity;33.0;%
15/02/2015;04:57:02.474;indoor relative humidity;33.0;%
15/02/2015;04:58:03.276;indoor relative humidity;33.0;%
15/02/2015;04:58:08.696;indoor temperature;19.7;°C
15/02/2015;04:58:15.006;volatile organic compounds;0.02;ppm
15/02/2015;04:58:20.297;carbon dioxide;390;ppm
15/02/2015;04:59:05.458;indoor relative humidity;33.0;%
15/02/2015;05:00:03.481;indoor relative humidity;33.0;%
15/02/2015;05:01:05.463;indoor relative humidity;33.0;%
15/02/2015;05:01:07.983;indoor temperature;19.6;°C
15/02/2015;05:01:13.003;volatile organic compounds;0.02;ppm
15/02/2015;05:01:20.214;carbon dioxide;390;ppm
15/02/2015;05:02:05.165;indoor relative humidity;33.0;%
15/02/2015;05:03:04.778;indoor relative humidity;33.0;%
15/02/2015;05:04:02.380;indoor relative humidity;33.0;%
15/02/2015;05:04:07.920;indoor temperature;19.7;°C
15/02/2015;05:04:13.791;volatile organic compounds;0.02;ppm
15/02/2015;05:04:19.501;carbon dioxide;390;ppm
15/02/2015;05:05:02.883;indoor relative humidity;33.0;%
15/02/2015;05:06:04.775;indoor relative humidity;33.0;%
15/02/2015;05:07:04.078;indoor relative humidity;33.0;%
15/02/2015;05:07:07.578;indoor temperature;19.6;°C
15/02/2015;05:07:12.488;volatile organic compounds;0.02;ppm
15/02/2015;05:07:19.018;carbon dioxide;390;ppm
15/02/2015;05:08:03.490;indoor relative humidity;33.0;%
15/02/2015;05:09:04.564;indoor relative humidity;33.0;%
15/02/2015;05:10:05.467;indoor relative humidity;33.0;%
15/02/2015;05:10:10.207;indoor temperature;19.6;°C
15/02/2015;05:10:15.287;volatile organic compounds;0.02;ppm
15/02/2015;05:10:19.797;carbon dioxide;390;ppm
15/02/2015;05:11:03.109;indoor relative humidity;33.0;%
15/02/2015;05:12:04.251;indoor relative humidity;33.0;%
15/02/2015;05:13:02.684;indoor relative humidity;33.0;%
15/02/2015;05:13:08.184;indoor temperature;19.8;°C
15/02/2015;05:13:14.474;volatile organic compounds;0.02;ppm
15/02/2015;05:13:18.694;carbon dioxide;390;ppm
15/02/2015;05:14:04.066;indoor relative humidity;33.0;%
15/02/2015;05:15:05.179;indoor relative humidity;33.0;%
15/02/2015;05:16:02.571;indoor relative humidity;33.0;%
15/02/2015;05:16:10.301;indoor temperature;19.7;°C
15/02/2015;05:16:14.111;volatile organic compounds;0.02;ppm
15/02/2015;05:16:19.302;carbon dioxide;390;ppm
15/02/2015;05:17:04.463;indoor relative humidity;33.0;%
15/02/2015;05:18:02.886;indoor relative humidity;33.0;%
15/02/2015;05:19:04.858;indoor relative humidity;33.0;%
15/02/2015;05:19:10.288;indoor temperature;19.9;°C
15/02/2015;05:19:15.398;volatile organic compounds;0.02;ppm
15/02/2015;05:19:17.818;carbon dioxide;390;ppm
15/02/2015;05:20:05.380;indoor relative humidity;33.0;%
15/02/2015;05:21:04.074;indoor relative humidity;33.0;%
15/02/2015;05:22:04.786;indoor relative humidity;33.0;%
15/02/2015;05:22:10.176;indoor temperature;19.9;°C
15/02/2015;05:22:13.296;volatile organic compounds;0.02;ppm
15/02/2015;05:22:18.616;carbon dioxide;390;ppm
15/02/2015;05:23:02.488;indoor relative humidity;33.0;%
15/02/2015;05:24:04.491;indoor relative humidity;33.0;%
15/02/2015;05:25:04.383;indoor relative humidity;33.0;%
15/02/2015;05:25:08.784;indoor temperature;19.9;°C
15/02/2015;05:25:13.594;volatile organic compounds;0.02;ppm
15/02/2015;05:25:19.224;carbon dioxide;390;ppm
15/02/2015;05:26:03.876;indoor relative humidity;33.0;%
15/02/2015;05:27:02.478;indoor relative humidity;33.0;%
15/02/2015;05:28:04.690;indoor relative humidity;33.0;%
15/02/2015;05:28:10.111;indoor temperature;19.9;°C
15/02/2015;05:28:13.311;volatile organic compounds;0.02;ppm
15/02/2015;05:28:18.601;carbon dioxide;390;ppm
15/02/2015;05:29:02.383;indoor relative humidity;33.0;%
15/02/2015;05:30:04.286;indoor relative humidity;33.0;%
15/02/2015;05:31:02.498;indoor relative humidity;33.0;%
15/02/2015;05:31:08.288;indoor temperature;19.8;°C
15/02/2015;05:31:13.288;volatile organic compounds;0.02;ppm
15/02/2015;05:31:18.509;carbon dioxide;390;ppm
15/02/2015;05:32:04.670;indoor relative humidity;33.0;%
15/02/2015;05:33:02.374;indoor relative humidity;33.0;%
15/02/2015;05:34:03.666;indoor relative humidity;33.0;%
15/02/2015;05:34:07.886;indoor temperature;19.8;°C
15/02/2015;05:34:12.716;volatile organic compounds;0.02;ppm
15/02/2015;05:34:20.217;carbon dioxide;390;ppm
15/02/2015;05:35:04.999;indoor relative humidity;33.0;%
15/02/2015;05:36:04.491;indoor relative humidity;33.0;%
15/02/2015;05:37:05.394;indoor relative humidity;33.0;%
15/02/2015;05:37:09.884;indoor temperature;20.0;°C
15/02/2015;05:37:13.084;volatile organic compounds;0.02;ppm
15/02/2015;05:37:18.414;carbon dioxide;390;ppm
15/02/2015;05:38:05.366;indoor relative humidity;33.0;%
15/02/2015;05:39:05.498;indoor relative humidity;33.0;%
15/02/2015;05:40:04.401;indoor relative humidity;33.0;%
15/02/2015;05:40:09.091;indoor temperature;19.8;°C
15/02/2015;05:40:14.091;volatile organic compounds;0.02;ppm
15/02/2015;05:40:18.701;carbon dioxide;390;ppm
15/02/2015;05:41:05.093;indoor relative humidity;33.0;%
15/02/2015;05:42:03.176;indoor relative humidity;33.0;%
15/02/2015;05:43:02.878;indoor relative humidity;33.0;%
15/02/2015;05:43:09.278;indoor temperature;19.9;°C
15/02/2015;05:43:13.209;volatile organic compounds;0.02;ppm
15/02/2015;05:43:19.399;carbon dioxide;390;ppm
15/02/2015;05:44:04.881;indoor relative humidity;33.0;%
15/02/2015;05:45:02.684;indoor relative humidity;33.0;%
15/02/2015;05:46:03.396;indoor relative humidity;33.0;%
15/02/2015;05:46:08.097;indoor temperature;19.9;°C
15/02/2015;05:46:13.007;volatile organic compounds;0.02;ppm
15/02/2015;05:46:19.497;carbon dioxide;390;ppm
15/02/2015;05:47:03.799;indoor relative humidity;33.0;%
15/02/2015;05:48:03.071;indoor relative humidity;33.0;%
15/02/2015;05:49:04.784;indoor relative humidity;33.0;%
15/02/2015;05:49:09.504;indoor temperature;19.9;°C
15/02/2015;05:49:15.405;volatile organic compounds;0.02;ppm
15/02/2015;05:49:17.915;carbon dioxide;390;ppm
15/02/2015;05:50:02.776;indoor relative humidity;33.0;%
15/02/2015;05:51:04.599;indoor relative humidity;33.0;%
15/02/2015;05:52:03.182;indoor relative humidity;33.0;%
15/02/2015;05:52:07.392;indoor temperature;20.0;°C
15/02/2015;05:52:12.732;volatile organic compounds;0.02;ppm
15/02/2015;05:52:19.882;carbon dioxide;390;ppm
15/02/2015;05:53:03.874;indoor relative humidity;33.0;%
15/02/2015;05:54:05.066;indoor relative humidity;33.0;%
15/02/2015;05:55:04.479;indoor relative humidity;33.0;%
15/02/2015;05:55:09.889;indoor temperature;19.7;°C
15/02/2015;05:55:12.699;volatile organic compounds;0.02;ppm
15/02/2015;05:55:18.419;carbon dioxide;390;ppm
15/02/2015;05:56:04.901;indoor relative humidity;33.0;%
15/02/2015;05:57:03.884;indoor relative humidity;33.0;%
15/02/2015;05:58:02.477;indoor relative humidity;33.0;%
15/02/2015;05:58:08.017;indoor temperature;20.0;°C
15/02/2015;05:58:14.307;volatile organic compounds;0.02;ppm
15/02/2015;05:58:18.737;carbon dioxide;390;ppm
15/02/2015;05:59:03.879;indoor relative humidity;33.0;%
15/02/2015;06:00:05.391;indoor relative humidity;33.0;%
15/02/2015;06:01:04.574;indoor relative humidity;33.0;%
15/02/2015;06:01:08.004;indoor temperature;20.0;°C
15/02/2015;06:01:14.994;volatile organic compounds;0.02;ppm
15/02/2015;06:01:18.114;carbon dioxide;390;ppm
15/02/2015;06:02:03.306;indoor relative humidity;33.0;%
15/02/2015;06:03:04.888;indoor relative humidity;33.0;%
15/02/2015;06:04:02.371;indoor relative humidity;33.0;%
15/02/2015;06:04:10.001;indoor temperature;20.0;°C
15/02/2015;06:04:13.902;volatile organic compounds;0.02;ppm
15/02/2015;06:04:18.412;carbon dioxide;390;ppm
15/02/2015;06:05:04.674;indoor relative humidity;33.0;%
15/02/2015;06:06:04.297;indoor relative humidity;33.0;%
15/02/2015;06:07:04.899;indoor relative humidity;33.0;%
15/02/2015;06:07:10.400;indoor temperature;20.0;°C
15/02/2015;06:07:12.620;volatile organic compounds;0.02;ppm
15/02/2015;06:07:17.920;carbon dioxide;390;ppm
15/02/2015;06:08:03.193;indoor relative humidity;33.0;%
15/02/2015;06:09:04.785;indoor relative humidity;33.0;%
15/02/2015;06:10:03.377;indoor relative humidity;33.0;%
15/02/2015;06:10:07.908;indoor temperature;20.1;°C
15/02/2015;06:10:12.718;volatile organic compounds;0.02;ppm
15/02/2015;06:10:20.318;carbon dioxide;390;ppm
15/02/2015;06:11:04.700;indoor relative humidity;33.0;%
15/02/2015;06:12:05.102;indoor relative humidity;33.0;%
15/02/2015;06:13:05.285;indoor relative humidity;33.0;%
15/02/2015;06:13:09.905;indoor temperature;20.0;°C
15/02/2015;06:13:12.995;volatile organic compounds;0.02;ppm
15/02/2015;06:13:18.316;carbon dioxide;390;ppm
15/02/2015;06:14:03.398;indoor relative humidity;33.0;%
15/02/2015;06:15:03.790;indoor relative humidity;33.0;%
15/02/2015;06:16:05.383;indoor relative humidity;33.0;%
15/02/2015;06:16:07.813;indoor temperature;20.0;°C
15/02/2015;06:16:13.923;volatile organic compounds;0.02;ppm
15/02/2015;06:16:18.303;carbon dioxide;390;ppm
15/02/2015;06:17:03.495;indoor relative humidity;33.0;%
15/02/2015;06:18:05.088;indoor relative humidity;33.0;%
15/02/2015;06:19:03.910;indoor relative humidity;33.0;%
15/02/2015;06:19:10.301;indoor temperature;19.9;°C
15/02/2015;06:19:15.121;volatile organic compounds;0.02;ppm
15/02/2015;06:19:19.521;carbon dioxide;390;ppm
15/02/2015;06:20:04.604;indoor relative humidity;33.0;%
15/02/2015;06:21:03.886;indoor relative humidity;33.0;%
15/02/2015;06:22:04.099;indoor relative humidity;33.0;%
15/02/2015;06:22:08.479;indoor temperature;19.9;°C
15/02/2015;06:22:12.919;volatile organic compounds;0.02;ppm
15/02/2015;06:22:20.499;carbon dioxide;390;ppm
15/02/2015;06:23:04.181;indoor relative humidity;33.0;%
15/02/2015;06:24:02.684;indoor relative humidity;33.0;%
15/02/2015;06:25:03.496;indoor relative humidity;33.0;%
15/02/2015;06:25:10.287;indoor temperature;20.1;°C
15/02/2015;06:25:15.197;volatile organic compounds;0.02;ppm
15/02/2015;06:25:19.807;carbon dioxide;390;ppm
15/02/2015;06:26:04.009;indoor relative humidity;33.0;%
15/02/2015;06:27:02.401;indoor relative humidity;33.0;%
15/02/2015;06:28:04.403;indoor relative humidity;33.0;%
15/02/2015;06:28:09.794;indoor temperature;19.9;°C
15/02/2015;06:28:13.924;volatile organic compounds;0.02;ppm
15/02/2015;06:28:18.014;carbon dioxide;390;ppm
15/02/2015;06:29:05.197;indoor relative humidity;33.0;%
15/02/2015;06:30:02.379;indoor relative humidity;33.0;%
15/02/2015;06:31:02.391;indoor relative humidity;33.0;%
15/02/2015;06:31:10.321;indoor temperature;19.9;°C
15/02/2015;06:31:13.012;volatile organic compounds;0.02;ppm
15/02/2015;06:31:18.433;carbon dioxide;390;ppm
15/02/2015;06:32:03.675;indoor relative humidity;33.0;%
15/02/2015;06:33:05.188;indoor relative humidity;33.0;%
15/02/2015;06:34:02.790;indoor relative humidity;33.0;%
15/02/2015;06:34:08.210;indoor temperature;20.0;°C
15/02/2015;06:34:14.320;volatile organic compounds;0.02;ppm
15/02/2015;06:34:20.031;carbon dioxide;390;ppm
15/02/2015;06:35:03.992;indoor relative humidity;33.0;%
15/02/2015;06:36:02.625;indoor relative humidity;33.0;%
15/02/2015;06:37:04.487;indoor relative humidity;33.0;%
15/02/2015;06:37:09.887;indoor temperature;19.9;°C
15/02/2015;06:37:13.007;volatile organic compounds;0.02;ppm
15/02/2015;06:37:19.118;carbon dioxide;390;ppm
15/02/2015;06:38:03.789;indoor relative humidity;33.0;%
15/02/2015;06:39:02.802;indoor relative humidity;33.0;%
15/02/2015;06:40:02.694;indoor relative humidity;33.0;%
